,total_claims,total_30day_fills,total_days_supply,total_drug_cost,event_total
44614,,,,,
44615,,,,,
44616,,,,,
44617,,,,,
44618,,,,,
44619,,,,,
44620,,,,,
44621,,,,,
44622,,,,,
44623,,,,,
44624,,,,,
44625,,,,,
44626,,,,,
44627,,,,,
44628,,,,,
44629,,,,,
44630,,,,,
44631,,,,,
44632,,,,,
44633,,,,,
44634,,,,,
44635,,,,,
44636,,,,,
44637,,,,,
44638,,,,,
44639,,,,,
44640,,,,,
44641,,,,,
44642,,,,,
44643,,,,,
44644,,,,,
44645,,,,,
44646,,,,,
44647,,,,,
44648,,,,,
44649,,,,,
44650,,,,,
44651,,,,,
44652,,,,,
44653,,,,,
44654,,,,,
44655,,,,,
44656,,,,,
44657,,,,,
44658,,,,,
44659,,,,,
44660,,,,,
44661,,,,,
44662,,,,,
44663,,,,,
44664,,,,,
44665,,,,,
44666,,,,,
44667,,,,,
44668,,,,,
44669,,,,,
44670,,,,,
44671,,,,,
44672,,,,,
44673,,,,,
44674,,,,,
44675,,,,,
44676,,,,,
44677,,,,,
44678,,,,,
44679,,,,,
44680,,,,,
44681,,,,,
44682,,,,,
44683,,,,,
44684,,,,,
44685,,,,,
44686,,,,,
44687,,,,,
44688,,,,,
44689,,,,,
44690,,,,,
44691,,,,,
44692,,,,,
44693,,,,,
44694,,,,,
44695,,,,,
44696,,,,,
44697,,,,,
44698,,,,,
44699,,,,,
44700,,,,,
44701,,,,,
44702,,,,,
44703,,,,,
44704,,,,,
44705,,,,,
44706,,,,,
44707,,,,,
44708,,,,,
44709,,,,,
44710,,,,,
44711,,,,,
44712,,,,,
44713,,,,,
44714,,,,,
44715,,,,,
44716,,,,,
44717,,,,,
44718,,,,,
44719,,,,,
44720,,,,,
44721,,,,,
44722,,,,,
44723,,,,,
44724,,,,,
44725,,,,,
44726,,,,,
44727,,,,,
44728,,,,,
44729,,,,,
44730,,,,,
44731,,,,,
44732,,,,,
44733,,,,,
44734,,,,,
44735,,,,,
44736,,,,,
44737,,,,,
44738,,,,,
44739,,,,,
44740,,,,,
44741,,,,,
44742,,,,,
44743,,,,,
44744,,,,,
44745,,,,,
44746,,,,,
44747,,,,,
44748,,,,,
44749,,,,,
44750,,,,,
44751,,,,,
44752,,,,,
44753,,,,,
44754,,,,,
44755,,,,,
44756,,,,,
44757,,,,,
44758,,,,46133.86,
44759,,,,46133.86,
44760,,,,46133.86,
44761,,,,46133.86,
44762,,,,46133.86,
44763,,,,46133.86,
44764,,,,46133.86,
44765,,,,46133.86,
44766,,,,46133.86,
44767,,,,46133.86,
44768,,,,46133.86,
44769,,,,46133.86,
44770,,,,46133.86,
44771,,,,46133.86,
44772,,,,46133.86,
44773,,,,46133.86,
44774,,,,46133.86,
44775,,,,46133.86,
44776,,,,46133.86,
44777,,,,46133.86,
44778,,,,46133.86,
44779,,,,46133.86,
44780,,,,46133.86,
44781,,,,46133.86,
44782,,,,46133.86,
44783,,,,46133.86,
44784,,,,46133.86,
44785,,,,46133.86,
44786,,,,46133.86,
44787,,,,46133.86,
44788,,,,46133.86,
44789,,,,46133.86,
44790,,,,46133.86,
44791,,,,46133.86,
44792,,,,46133.86,
44793,,,,46133.86,
44794,,,,46133.86,
44795,,,,46133.86,
44796,,,,46133.86,
44797,,,,46133.86,
44798,,,,46133.86,
44799,,,,46133.86,
44800,,,,46133.86,
44801,,,,46133.86,
44802,,,,46133.86,
44803,,,,46133.86,
44804,,,,46133.86,
44805,,,,46133.86,
44806,,,,46133.86,
44807,,,,46133.86,
44808,,,,46133.86,
44809,,,,46133.86,
44810,,,,46133.86,
44811,,,,46133.86,
44812,,,,46133.86,
44813,,,,46133.86,
44814,,,,46133.86,
44815,,,,46133.86,
44816,,,,46133.86,
44817,,,,46133.86,
44818,,,,46133.86,
44819,,,,46133.86,
44820,,,,46133.86,
44821,,,,46133.86,
44822,,,,46133.86,
44823,,,,46133.86,
44824,,,,46133.86,
44825,,,,46133.86,
44826,,,,46133.86,
44827,,,,46133.86,
44828,,,,46133.86,
44829,,,,46133.86,
44830,,,,46133.86,
44831,,,,46133.86,
44832,,,,46133.86,
44833,,,,46133.86,
44834,,,,46133.86,
44835,,,,46133.86,
44836,,,,46133.86,
44837,,,,46133.86,
44838,,,,46133.86,
44839,,,,46133.86,
44840,,,,46133.86,
44841,,,,46133.86,
44842,,,,46133.86,
44843,,,,46133.86,
44844,,,,46133.86,
44845,,,,46133.86,
44846,,,,46133.86,
44847,,,,46133.86,
44848,,,,46133.86,
44849,,,,46133.86,
44850,,,,46133.86,
44851,,,,46133.86,
44852,,,,46133.86,
44853,,,,46133.86,
44854,,,,46133.86,
44855,,,,46133.86,
44856,,,,46133.86,
44857,,,,46133.86,
44858,,,,46133.86,
44859,,,,46133.86,
44860,,,,46133.86,
44861,,,,46133.86,
44862,,,,46133.86,
44863,,,,46133.86,
44864,,,,46133.86,
44865,,,,46133.86,
44866,,,,46133.86,
44867,,,,46133.86,
44868,,,,46133.86,
44869,,,,46133.86,
44870,,,,46133.86,
44871,,,,46133.86,
44872,,,,46133.86,
44873,,,,46133.86,
44874,,,,46133.86,
44875,,,,46133.86,
44876,,,,46133.86,
44877,,,,46133.86,
44878,,,,46133.86,
44879,,,,46133.86,
44880,,,,46133.86,
44881,,,,46133.86,
44882,,,,46133.86,
44883,,,,46133.86,
44884,,,,46133.86,
44885,,,,46133.86,
44886,,,,46133.86,
44887,,,,46133.86,
44888,,,,275537.47,
44889,,,,,
44890,,,,,
44891,,,,,
44892,,,,,
44893,,,,,
44894,,,,,
44895,,,,,
44896,,,,,
44897,,,,,
44898,,,,,
44899,,,,,
44900,,,,,
44901,,,,,
44902,,,,,
44903,,,,,
44904,,,,,
44905,,,,,
44906,,,,,
44907,,,,,
44908,,,,,
44909,,,,,
44910,,,,,
44911,,,,,
44912,,,,,
44913,,,,,
44914,,,,,
44915,,,,,
44916,,,,,
44917,,,,,
44918,,,,,
44919,,,,,
44920,,,,,
44921,,,,,
44922,,,,,
44923,,,,,
44924,,,,,
44925,,,,,
44926,,,,,
44927,,,,,
44928,,,,,
44929,,,,,
44930,,,,,
44931,,,,,
44932,,,,,
44933,,,,,
44934,,,,,
44935,,,,,
44936,,,,,
44937,,,,,
44938,,,,,
44939,,,,,
44940,,,,,
44941,,,,,
44942,,,,,
44943,,,,,
44944,,,,,
44945,,,,,
44946,,,,,
44947,,,,,
44948,,,,,
44949,,,,,
44950,,,,,
44951,,,,,
44952,,,,,
44953,,,,,
44954,,,,,
44955,,,,,
44956,,,,,
44957,,,,,
44958,,,,,
44959,,,,,
44960,,,,,
44961,,,,,
44962,,,,,
44963,,,,,
44964,,,,,
44965,,,,,
44966,,,,,
44967,,,,,
44968,,,,,
44969,,,,,
44970,,,,,
44971,,,,,
44972,,,,,
44973,,,,,
44974,,,,,
44975,,,,,
44976,,,,,
44977,,,,,
44978,,,,,
44979,,,,,
44980,,,,,
44981,,,,,
44982,,,,,
44983,,,,,
44984,,,,,
44985,,,,,
44986,,,,,
44987,,,,,
44988,,,,,
44989,,,,,
44990,,,,,
44991,,,,,
44992,,,,,
44993,,,,,
44994,,,,,
44995,,,,,
44996,,,,,
44997,,,,,
44998,,,,,
44999,,,,,
45000,,,,,
45001,,,,,
45002,,,,,
45003,,,,,
45004,,,,,
45005,,,,,
45006,,,,,
45007,,,,,
45008,,,,,
45009,,,,,
45010,,,,,
45011,,,,,
45012,,,,,
45013,,,,,
45014,,,,,
45015,,,,,
45016,,,,,
45017,,,,,
45018,,,,,
45019,,,,,
45020,,,,,
45021,,,,,
45022,,,,,
45023,,,,,
45024,,,,,
45025,,,,,
45026,,,,,
45027,,,,,
45028,,,,,
45029,,,,,
45030,,,,,
45031,,,,,
45032,,,,,
45033,,,,,
45034,,,,,
45035,,,,,
45036,,,,,
45037,,,,,
45038,,,,,
45039,,,,,
45040,,,,,
45041,,,,,
45042,,,,,
45043,,,,,
45044,,,,,
45045,,,,,
45046,,,,,
45047,,,,,
45048,,,,,
45049,,,,,
45050,,,,,
45051,,,,,
45052,,,,,
45053,,,,,
45054,,,,,
45055,,,,,
45056,,,,,
45057,,,,,
45058,,,,,
45059,,,,,
45060,,,,,
45061,,,,,
45062,,,,,
45063,,,,,
45064,,,,,
45065,,,,,
45066,,,,,
45067,,,,,
45068,,,,,
45069,,,,,
45070,,,,,
45071,,,,,
45072,,,,,
45073,,,,,
45074,,,,,
45075,,,,,
45076,,,,,
45077,,,,,
45078,,,,,
45079,,,,,
45080,,,,,
45081,,,,,
45082,,,,,
45083,,,,,
45084,,,,,
45085,,,,,
45086,,,,,
45087,,,,,
45088,,,,,
45089,,,,,
45090,,,,,
45091,,,,,
45092,,,,,
45093,,,,,
45094,,,,,
45095,,,,,
45096,,,,,
45097,,,,,
45098,,,,,
45099,,,,,
45100,,,,,
45101,,,,,
45102,,,,,
45103,,,,,
45104,,,,,
45105,,,,,
45106,,,,,
45107,,,,,
45108,,,,,
45109,,,,,
45110,,,,,
45111,,,,,
45112,,,,,
45113,,,,,
45114,,,,,
45115,,,,,
45116,,,,,
45117,,,,,
45118,,,,,
45119,,,,,
45120,,,,,
45121,,,,,
45122,,,,,
45123,,,,,
45124,,,,,
45125,,,,,
45126,,,,,
45127,,,,,
45128,,,,,
45129,,,,,
45130,,,,,
45131,,,,,
45132,,,,,
45133,,,,,
45134,,,,,
45135,,,,,
45136,,,,,
45137,,,,,
45138,,,,,
45139,,,,,
45140,,,,,
45141,,,,,
45142,,,,,
45143,,,,,
45144,,,,,
45145,,,,,
45146,,,,,
45147,,,,,
45148,,,,,
45149,,,,,
45150,,,,,
45151,,,,,
45152,,,,,
45153,,,,,
45154,,,,,
45155,,,,,
45156,,,,,
45157,,,,,
45158,,,,,
45159,,,,,
45160,,,,,
45161,,,,,
45162,,,,,
45163,,,,,
45164,,,,,
45165,,,,,
45166,,,,,
45167,,,,,
45168,,,,,
45169,,,,,
45170,,,,,
45171,,,,,
45172,,,,,
45173,,,,,
45174,,,,,
45175,,,,,
45176,,,,,
45177,,,,,
45178,,,,,
45179,,,,,
45180,,,,,
45181,,,,,
45182,,,,,
45183,,,,,
45184,,,,,
45185,,,,,
45186,,,,,
45187,,,,,
45188,,,,,
45189,,,,,
45190,,,,,
45191,,,,,
45192,,,,,
45193,,,,,
45194,,,,,
45195,,,,,
45196,,,,,
45197,,,,,
45198,,,,,
45199,,,,,
45200,,,,,
45201,,,,,
45202,,,,,
45203,,,,,
45204,,,,,
45205,,,,,
45206,,,,,
45207,,,,,
45208,,,,804159.68,
45209,,,,27240.36,
45210,,,,27240.36,
45211,,,,27240.36,
45212,,,,27240.36,
45213,,,,27240.36,
45214,,,,27240.36,
45215,,,,27240.36,
45216,,,,27240.36,
45217,,,,27240.36,
45218,,,,27240.36,
45219,,,,27240.36,
45220,,,,27240.36,
45221,,,,27240.36,
45222,,,,27240.36,
45223,,,,27240.36,
45224,,,,27240.36,
45225,,,,27240.36,
45226,,,,27240.36,
45227,,,,27240.36,
45228,,,,27240.36,
45229,,,,27240.36,
45230,,,,27240.36,
45231,,,,27240.36,
45232,,,,27240.36,
45233,,,,27240.36,
45234,,,,27240.36,
45235,,,,27240.36,
45236,,,,27240.36,
45237,,,,27240.36,
45238,,,,27240.36,
45239,,,,27240.36,
45240,,,,27240.36,
45241,,,,27240.36,
45242,,,,27240.36,
45243,,,,27240.36,
45244,,,,27240.36,
45245,,,,27240.36,
45246,,,,27240.36,
45247,,,,27240.36,
45248,,,,27240.36,
45249,,,,27240.36,
45250,,,,27240.36,
45251,,,,27240.36,
45252,,,,27240.36,
45253,,,,27240.36,
45254,,,,27240.36,
45255,,,,27240.36,
45256,,,,27240.36,
45257,,,,27240.36,
45258,,,,27240.36,
45259,,,,27240.36,
45260,,,,27240.36,
45261,,,,27240.36,
45262,,,,27240.36,
45263,,,,27240.36,
45264,,,,27240.36,
45265,,,,27240.36,
45266,,,,27240.36,
45267,,,,27240.36,
45268,,,,27240.36,
45269,,,,27240.36,
45270,,,,27240.36,
45271,,,,27240.36,
45272,,,,27240.36,
45273,,,,27240.36,
45274,,,,27240.36,
45275,,,,27240.36,
45276,,,,27240.36,
45277,,,,27240.36,
45278,,,,27240.36,
45279,,,,27240.36,
45280,,,,27240.36,
45281,,,,27240.36,
45282,,,,27240.36,
45283,,,,27240.36,
45284,,,,27240.36,
45285,,,,27240.36,
45286,,,,27240.36,
45287,,,,27240.36,
45288,,,,27240.36,
45289,,,,27240.36,
45290,,,,27240.36,
45291,,,,27240.36,
45292,,,,27240.36,
45293,,,,27240.36,
45294,,,,27240.36,
45295,,,,27240.36,
45296,,,,27240.36,
45297,,,,27240.36,
45298,,,,27240.36,
45299,,,,27240.36,
45300,,,,27240.36,
45301,,,,27240.36,
45302,,,,27240.36,
45303,,,,27240.36,
45304,,,,27240.36,
45305,,,,27240.36,
45306,,,,27240.36,
45307,,,,27240.36,
45308,,,,27240.36,
45309,,,,27240.36,
45310,,,,27240.36,
45311,,,,27240.36,
45312,,,,27240.36,
45313,,,,27240.36,
45314,,,,27240.36,
45315,,,,27240.36,
45316,,,,27240.36,
45317,,,,27240.36,
45318,,,,27240.36,
45319,,,,27240.36,
45320,,,,27240.36,
45321,,,,27240.36,
45322,,,,27240.36,
45323,,,,27240.36,
45324,,,,27240.36,
45325,,,,27240.36,
45326,,,,27240.36,
45327,,,,27240.36,
45328,,,,27240.36,
45329,,,,27240.36,
45330,,,,27240.36,
45331,,,,27240.36,
45332,,,,27240.36,
45333,,,,27240.36,
45334,,,,27240.36,
45335,,,,27240.36,
45336,,,,27240.36,
45337,,,,27240.36,
45338,,,,27240.36,
45339,,,,159499.63,
45340,,,,,
45341,,,,,
45342,,,,,
45343,,,,,
45344,,,,,
45345,,,,,
45346,,,,,
45347,,,,,
45348,,,,,
45349,,,,,
45350,,,,,
45351,,,,,
45352,,,,,
45353,,,,,
45354,,,,,
45355,,,,,
45356,,,,,
45357,,,,,
45358,,,,,
45359,,,,,
45360,,,,,
45361,,,,,
45362,,,,,
45363,,,,,
45364,,,,,
45365,,,,,
45366,,,,,
45367,,,,,
45368,,,,,
45369,,,,,
45370,,,,,
45371,,,,,
45372,,,,,
45373,,,,,
45374,,,,,
45375,,,,,
45376,,,,,
45377,,,,,
45378,,,,,
45379,,,,,
45380,,,,,
45381,,,,,
45382,,,,,
45383,,,,,
45384,,,,,
45385,,,,,
45386,,,,,
45387,,,,,
45388,,,,,
45389,,,,,
45390,,,,,
45391,,,,,
45392,,,,,
45393,,,,,
45394,,,,,
45395,,,,,
45396,,,,,
45397,,,,,
45398,,,,,
45399,,,,,
45400,,,,,
45401,,,,,
45402,,,,,
45403,,,,,
45404,,,,,
45405,,,,,
45406,,,,,
45407,,,,,
45408,,,,,
45409,,,,,
45410,,,,,
45411,,,,,
45412,,,,,
45413,,,,,
45414,,,,,
45415,,,,,
45416,,,,,
45417,,,,,
45418,,,,,
45419,,,,,
45420,,,,,
45421,,,,,
45422,,,,,
45423,,,,,
45424,,,,,
45425,,,,,
45426,,,,,
45427,,,,,
45428,,,,,
45429,,,,,
45430,,,,,
45431,,,,,
45432,,,,,
45433,52.0,,,492766.66,
45434,,,,,
45435,,,,,
45436,,,,,
45437,,,,79803.13,
45438,,,,79803.13,
45439,,,,79803.13,
45440,,,,79803.13,
45441,,,,79803.13,
45442,,,,79803.13,
45443,,,,79803.13,
45444,,,,79803.13,
45445,,,,79803.13,
45446,,,,79803.13,
45447,,,,79803.13,
45448,,,,79803.13,
45449,,,,79803.13,
45450,,,,79803.13,
45451,,,,79803.13,
45452,,,,79803.13,
45453,,,,79803.13,
45454,,,,79803.13,
45455,,,,79803.13,
45456,,,,79803.13,
45457,,,,79803.13,
45458,,,,79803.13,
45459,,,,79803.13,
45460,,,,79803.13,
45461,,,,79803.13,
45462,,,,79803.13,
45463,,,,79803.13,
45464,,,,79803.13,
45465,,,,79803.13,
45466,,,,79803.13,
45467,,,,79803.13,
45468,,,,79803.13,
45469,,,,79803.13,
45470,,,,79803.13,
45471,,,,79803.13,
45472,,,,79803.13,
45473,,,,79803.13,
45474,,,,79803.13,
45475,,,,79803.13,
45476,,,,79803.13,
45477,,,,79803.13,
45478,,,,79803.13,
45479,,,,79803.13,
45480,,,,79803.13,
45481,,,,79803.13,
45482,,,,79803.13,
45483,,,,79803.13,
45484,,,,79803.13,
45485,,,,79803.13,
45486,,,,79803.13,
45487,,,,79803.13,
45488,,,,79803.13,
45489,,,,79803.13,
45490,,,,79803.13,
45491,,,,79803.13,
45492,,,,79803.13,
45493,,,,79803.13,
45494,,,,79803.13,
45495,,,,79803.13,
45496,,,,79803.13,
45497,,,,79803.13,
45498,,,,79803.13,
45499,,,,79803.13,
45500,,,,79803.13,
45501,,,,79803.13,
45502,,,,79803.13,
45503,,,,79803.13,
45504,,,,79803.13,
45505,,,,79803.13,
45506,,,,79803.13,
45507,,,,79803.13,
45508,,,,79803.13,
45509,,,,79803.13,
45510,,,,79803.13,
45511,,,,79803.13,
45512,,,,79803.13,
45513,,,,79803.13,
45514,,,,79803.13,
45515,,,,79803.13,
45516,,,,79803.13,
45517,,,,79803.13,
45518,,,,79803.13,
45519,,,,79803.13,
45520,,,,79803.13,
45521,,,,79803.13,
45522,,,,79803.13,
45523,,,,79803.13,
45524,,,,79803.13,
45525,,,,79803.13,
45526,,,,79803.13,
45527,,,,79803.13,
45528,,,,79803.13,
45529,,,,79803.13,
45530,,,,79803.13,
45531,,,,79803.13,
45532,,,,79803.13,
45533,,,,79803.13,
45534,,,,79803.13,
45535,,,,79803.13,
45536,,,,79803.13,
45537,,,,79803.13,
45538,,,,79803.13,
45539,,,,79803.13,
45540,,,,79803.13,
45541,,,,79803.13,
45542,,,,79803.13,
45543,,,,79803.13,
45544,,,,79803.13,
45545,,,,79803.13,
45546,,,,79803.13,
45547,,,,79803.13,
45548,,,,79803.13,
45549,,,,79803.13,
45550,,,,79803.13,
45551,,,,128839.87,
45552,,,,,
45553,,,,,
45554,,,,,
45555,,,,,
45556,,,,,
45557,,,,154460.14,
45558,,,,463756.68,
45559,,,,463756.68,
45560,,,,463756.68,
45561,,,,463756.68,
45562,,,,463756.68,
45563,,,,463756.68,
45564,,,,463756.68,
45565,,,,463756.68,
45566,,,,463756.68,
45567,,,,463756.68,
45568,,,,463756.68,
45569,,,,,
45570,,,,,
45571,,,,,
45572,,,,,
45573,,,,,
45574,,,,,
45575,,,,,
45576,,,,,
45577,,,,,
45578,,,,,
45579,,,,,
45580,,,,,
45581,,,,,
45582,,,,,
45583,,,,,
45584,,,,,
45585,,,,,
45586,,,,,
45587,,,,,
45588,,,,,
45589,,,,,
45590,,,,,
45591,,,,,
45592,,,,,
45593,,,,,
45594,,,,,
45595,,,,,
45596,,,,,
45597,,,,,
45598,,,,,
45599,,,,,
45600,,,,,
45601,,,,,
45602,,,,,
45603,,,,,
45604,,,,,
45605,,,,,
45606,,,,,
45607,,,,,
45608,,,,,
45609,,,,,
45610,,,,,
45611,,,,,
45612,,,,,
45613,,,,,
45614,,,,,
45615,,,,,
45616,,,,,
45617,,,,,
45618,,,,,
45619,,,,,
45620,,,,,
45621,,,,,
45622,,,,,
45623,,,,,
45624,,,,,
45625,,,,,
45626,,,,,
45627,,,,,
45628,,,,,
45629,,,,,
45630,,,,,
45631,,,,,
45632,,,,,
45633,,,,,
45634,,,,,
45635,,,,,
45636,,,,,
45637,,,,,
45638,,,,,
45639,,,,,
45640,,,,,
45641,,,,,
45642,,,,,
45643,,,,,
45644,,,,,
45645,,,,,
45646,,,,,
45647,,,,,
45648,,,,,
45649,,,,,
45650,,,,,
45651,,,,,
45652,,,,,
45653,,,,,
45654,,,,,
45655,,,,,
45656,,,,,
45657,,,,,
45658,,,,,
45659,,,,,
45660,,,,,
45661,,,,,
45662,,,,,
45663,,,,,
45664,,,,,
45665,,,,,
45666,,,,,
45667,,,,,
45668,,,,,
45669,,,,,
45670,,,,,
45671,,,,,
45672,,,,,
45673,,,,,
45674,,,,,
45675,,,,,
45676,,,,,
45677,,,,,
45678,,,,,
45679,,,,,
45680,,,,,
45681,,,,,
45682,,,,,
45683,,,,,
45684,,,,,
45685,,,,,
45686,,,,,
45687,,,,,
45688,,,,77385.0,
45689,,,,77385.0,
45690,,,,77385.0,
45691,,,,77385.0,
45692,,,,77385.0,
45693,,,,77385.0,
45694,,,,77385.0,
45695,,,,77385.0,
45696,,,,77385.0,
45697,,,,77385.0,
45698,,,,77385.0,
45699,,,,77385.0,
45700,,,,77385.0,
45701,,,,77385.0,
45702,,,,77385.0,
45703,,,,77385.0,
45704,,,,77385.0,
45705,,,,77385.0,
45706,,,,77385.0,
45707,,,,77385.0,
45708,,,,77385.0,
45709,,,,77385.0,
45710,,,,77385.0,
45711,,,,77385.0,
45712,,,,77385.0,
45713,,,,,
45714,,,,,
45715,,,,,
45716,,,,,
45717,,,,,
45718,,,,,
45719,,,,,
45720,,,,,
45721,,,,,
45722,,,,,
45723,,,,,
45724,,,,,
45725,,,,,
45726,,,,,
45727,,,,,
45728,,,,,
45729,,,,,
45730,,,,,
45731,,,,,
45732,,,,,
45733,,,,,
45734,,,,,
45735,,,,,
45736,,,,,
45737,,,,,
45738,,,,,
45739,,,,,
45740,,,,,
45741,,,,,
45742,,,,,
45743,,,,,
45744,,,,,
45745,,,,,
45746,,,,,
45747,,,,,
45748,,,,,
45749,,,,,
45750,,,,,
45751,,,,,
45752,,,,,
45753,,,,,
45754,,,,,
45755,,,,,
45756,,,,,
45757,,,,,
45758,,,,,
45759,,,,,
45760,,,,,
45761,,,,,
45762,,,,,
45763,,,,,
45764,,,,,
45765,,,,,
45766,,,,,
45767,,,,,
45768,,,,,
45769,,,,,
45770,,,,,
45771,,,,,
45772,,,,,
45773,,,,,
45774,,,,,
45775,,,,,
45776,,,,,
45777,,,,,
45778,,,,,
45779,,,,,
45780,,,,,
45781,,,,,
45782,,,,,
45783,,,,,
45784,,,,,
45785,,,,,
45786,,,,,
45787,,,,,
45788,,,,,
45789,,,,,
45790,,,,,
45791,,,,,
45792,,,,,
45793,,,,,
45794,,,,,
45795,,,,,
45796,,,,,
45797,,,,,
45798,,,,,
45799,,,,,
45800,,,,,
45801,,,,,
45802,,,,,
45803,,,,,
45804,,,,,
45805,,,,,
45806,,,,,
45807,,,,,
45808,,,,,
45809,,,,,
45810,,,,,
45811,,,,,
45812,,,,,
45813,,,,,
45814,,,,,
45815,,,,,
45816,,,,,
45817,,,,,
45818,,,,,
45819,,,,,
45820,,,,,
45821,,,,,
45822,,,,,
45823,,,,,
45824,,,,,
45825,,,,,
45826,,,,,
45827,,,,,
45828,,,,,
45829,,,,,
45830,,,,,
45831,,,,,
45832,,,,,
45833,,,,,
45834,,,,,
45835,,,,,
45836,,,,,
45837,,,,,
45838,,,,,
45839,,,,,
45840,,,,,
45841,,,,,
45842,,,,,
45843,,,,,
45844,,,,,
45845,,,,,
45846,,,,,
45847,,,,,
45848,,,,,
45849,,,,,
45850,,,,,
45851,,,,,
45852,,,,,
45853,,,,,
45854,,,,,
45855,,,,,
45856,,,,,
45857,,,,,
45858,,,,,
45859,,,,,
45860,,,,,
45861,,,,,
45862,,,,,
45863,,,,,
45864,,,,,
45865,,,,,
45866,,,,,
45867,,,,,
45868,,,,,
45869,,,,,
45870,,,,,
45871,,,,,
45872,,,,,
45873,,,,,
45874,,,,,
45875,,,,,
45876,,,,,
45877,,,,,
45878,,,,,
45879,,,,,
45880,,,,,
45881,,,,,
45882,,,,,
45883,,,,,
45884,,,,,
45885,,,,,
45886,,,,,
45887,,,,,
45888,,,,,
45889,,,,,
45890,,,,,
45891,,,,,
45892,,,,,
45893,,,,,
45894,,,,,
45895,,,,,
45896,,,,,
45897,,,,,
45898,,,,,
45899,,,,,
45900,,,,,
45901,,,,,
45902,,,,,
45903,,,,,
45904,,,,,
45905,,,,,
45906,,,,,
45907,,,,,
45908,,,,,
45909,,,,,
45910,,,,,
45911,,,,,
45912,,,,,
45913,,,,,
45914,,,,,
45915,,,,,
45916,,,,,
45917,,,,,
45918,,,,,
45919,,,,,
45920,,,,,
45921,,,,,
45922,,,,,
45923,,,,,
45924,,,,,
45925,,,,,
45926,,,,,
45927,,,,,
45928,,,,,
45929,,,,,
45930,,,,,
45931,,,,,
45932,,,,,
45933,,,,,
45934,,,,,
45935,,,,,
45936,,,,,
45937,,,,,
45938,,,,,
45939,,,,,
45940,,,,,
45941,,,,,
45942,,,,,
45943,,,,,
45944,,,,,
45945,,,,,
45946,,,,,
45947,,,,,
45948,,,,,
45949,,,,,
45950,,,,,
45951,,,,,
45952,,,,,
45953,,,,,
45954,,,,,
45955,,,,,
45956,,,,,
45957,,,,,
45958,,,,,
45959,,,,,
45960,,,,,
45961,,,,,
45962,,,,,
45963,,,,,
45964,,,,,
45965,,,,,
45966,,,,,
45967,,,,,
45968,,,,,
45969,,,,,
45970,,,,,
45971,,,,,
45972,,,,,
45973,,,,,
45974,,,,,
45975,,,,,
45976,,,,,
45977,,,,,
45978,,,,,
45979,,,,,
45980,,,,,
45981,,,,,
45982,,,,,
45983,,,,,
45984,,,,,
45985,,,,,
45986,,,,,
45987,,,,,
45988,,,,,
45989,,,,,
45990,,,,,
45991,,,,,
45992,,,,,
45993,,,,,
45994,,,,,
45995,,,,,
45996,,,,,
45997,,,,,
45998,,,,,
45999,,,,,
46000,,,,,
46001,,,,,
46002,,,,,
46003,,,,,
46004,,,,,
46005,,,,,
46006,,,,,
46007,,,,,
46008,,,,,
46009,,,,,
46010,,,,,
46011,,,,,
46012,,,,,
46013,,,,,
46014,,,,,
46015,,,,,
46016,,,,,
46017,,,,,
46018,,,,,
46019,,,,,
46020,,,,,
46021,,,,,
46022,,,,,
46023,,,,,
46024,,,,,
46025,,,,,
46026,,,,,
46027,,,,,
46028,,,,,
46029,,,,,
46030,,,,,
46031,,,,,
46032,,,,,
46033,,,,,
46034,,,,,
46035,,,,,
46036,,,,,
46037,,,,,
46038,,,,,
46039,,,,,
46040,,,,,
46041,,,,,
46042,,,,,
46043,,,,,
46044,,,,,
46045,,,,,
46046,,,,,
46047,,,,,
46048,,,,,
46049,,,,,
46050,,,,,
46051,,,,421575.54,
46052,,,,55177.13,
46053,,,,,
46054,,,,,
46055,,,,,
46056,,,,,
46057,,,,,
46058,,,,,
46059,,,,,
46060,,,,,
46061,,,,,
46062,,,,,
46063,,,,,
46064,,,,,
46065,,,,,
46066,,,,,
46067,,,,,
46068,,,,,
46069,,,,,
46070,,,,,
46071,,,,,
46072,,,,,
46073,,,,,
46074,,,,,
46075,,,,,
46076,,,,,
46077,,,,,
46078,,,,,
46079,,,,,
46080,,,,,
46081,,,,,
46082,,,,,
46083,,,,,
46084,,,,,
46085,,,,,
46086,,,,,
46087,,,,,
46088,,,,,
46089,,,,,
46090,,,,,
46091,,,,,
46092,,,,,
46093,,,,,
46094,,,,,
46095,,,,,
46096,,,,,
46097,,,,,
46098,,,,,
46099,,,,,
46100,,,,,
46101,,,,,
46102,,,,,
46103,,,,,
46104,,,,,
46105,,,,,
46106,,,,,
46107,,,,,
46108,,,,,
46109,,,,,
46110,,,,,
46111,,,,,
46112,,,,,
46113,,,,,
46114,,,,,
46115,,,,,
46116,,,,,
46117,,,,,
46118,,,,,
46119,,,,,
46120,,,,,
46121,,,,,
46122,,,,,
46123,,,,,
46124,,,,,
46125,,,,,
46126,,,,,
46127,,,,,
46128,,,,,
46129,,,,,
46130,,,,,
46131,,,,,
46132,,,,,
46133,,,,,
46134,,,,,
46135,,,,,
46136,,,,,
46137,,,,,
46138,,,,,
46139,,,,,
46140,,92.0,2731.0,74567.61,
46141,,,,,
46142,,,,,
46143,,,,,
46144,,,,,
46145,,,,,
46146,,,,,
46147,,,,,
46148,,,,,
